deviceId,Name,Status,FDA Active,Last Code42 Heartbeat
963177426279260449,Courtney-C02F83VQMD6T,Active,true,2023-09-01T21:10:09.166Z
848679487320853687,Showit-MGQ3CD4VNN,Active,true,2023-09-01T22:19:15.937Z
1107120215756907132,Showit-MGQ3CD4VNN,Active,true,2023-09-01T23:17:45.126Z
1108279063946014992,Steve-C02G1B0DQ05P,Active,true,2023-09-01T23:00:37.597Z
1018822862003309272,Steve-C02G1B0DQ05P,Active,true,2023-09-01T23:00:39.411Z
1108145212466965908,Dan-C02CJ1DPML7H,Active,true,2023-09-01T23:01:25.120Z
998639672372026242,Dan-C02CJ1DPML7H,Active,true,2023-09-01T23:04:47.342Z
1107137112955549834,Michele-HM2J4D0WJX,Active,true,2023-09-01T16:05:45.898Z
1043633184525621231,Michele-HM2J4D0WJX,Active,true,2023-09-01T17:09:01.221Z
1107239783094104336,Marty-V7GXWKLJ9J,Active,true,2023-09-01T22:57:56.371Z
1065931817733554209,Marty-V7GXWKLJ9J,Active,true,2023-09-01T23:06:50.398Z
963166675921158105,Jen-KX6T6RW4T6,Active,true,2023-09-01T23:20:01.822Z
1107293153850896656,Jen-KX6T6RW4T6,Active,true,2023-09-01T23:21:17.863Z
1107260709287764604,Anne-YFX7YK3WX6,Active,true,2023-09-01T23:18:18.970Z
1069847805826052161,Anne-YFX7YK3WX6,Active,true,2023-09-01T23:20:25.501Z
1107139104333046227,Mike-JLYXWMDYH6,Active,true,2023-09-01T23:08:56.683Z
960113641918772002,Mike-JLYXWMDYH6,Active,true,2023-09-01T22:01:38.266Z
1055221801623099725,Mary-XN9X45HXDM,Active,true,2023-09-01T19:55:26.886Z
1107154639296864723,Mary-XN9X45HXDM,Active,true,2023-09-01T22:42:36.883Z
1110298615267332105,Christy’s MacBook Air,Active,true,2023-09-01T22:55:27.510Z
1110298621218812291,Christys-MacBook-Air,Active,true,2023-09-01T22:48:00.985Z
1005823394761078374,Tracy-C02DMAW8MD6M,Active,true,2023-09-01T15:15:18.155Z
1108088813070364052,Tracy-C02DMAW8MD6M,Active,true,2023-09-01T22:09:52.692Z
1113361766493924950,Season-T9VP7QCXNK,Active,true,2023-09-01T19:55:36.479Z
1014208981699241825,Season-T9VP7QCXNK,Active,true,2023-09-01T20:03:42.257Z
1115257726996783643,Michael-MD9G4T52G5,Active,true,2023-09-01T17:04:29.195Z
1113415031640931259,Michael-MD9G4T52G5,Active,true,2023-09-01T16:32:15.244Z
1108552199860635044,Shelbi-C02FJ54LML7H,Active,true,2023-09-01T22:40:20.831Z
1112169414411931342,Tanya-FVFHN0XXQ6LT,Active,true,2023-09-01T23:06:25.175Z
1109281640126419384,Tanya-FVFHN0XXQ6LT,Active,true,2023-09-01T23:14:29.711Z
1113184646611613310,Robin-V96TGPY3V2,Active,true,2023-09-01T23:19:56.111Z
1109280587304129611,Robin-V96TGPY3V2,Active,true,2023-09-01T23:19:20.845Z
998403412251199017,rachel-C02DQ245Q6LT,Active,true,2023-09-01T23:14:45.101Z
1103943107118948024,rachel-C02DQ245Q6LT,Active,true,2023-09-01T22:31:51.401Z
1109312909166212900,Cassia-LJF6NV21N4,Active,true,2023-09-01T23:06:34.265Z
1118723633538888048,Cassia-LJF6NV21N4,Active,true,2023-09-01T22:57:03.611Z
998405279796619637,Sarah-C02CJBVEML7H,Active,true,2023-09-01T22:49:29.950Z
1108346372346384148,Sarah-C02CJBVEML7H,Active,true,2023-09-01T22:32:44.715Z
1107990289437503760,Kristine-C02XC01CJHD2,Active,true,2023-09-01T22:48:38.235Z
999846478705157898,Kristine-C02XC01CJHD2,Active,true,2023-09-01T22:10:53.100Z
1108105430545701492,Jessica-Y4JWK4VM7Q,Active,true,2023-09-01T22:39:13.483Z
1055220304873874337,Jessica-Y4JWK4VM7Q,Active,true,2023-09-01T23:12:24.371Z
997703960495856831,Jesse-C02DP12DQ6LT,Active,true,2023-09-01T22:57:18.932Z
1103517570796631319,Jesse-C02DP12DQ6LT,Active,true,2023-09-01T22:49:48.848Z
993636010623007040,Elka-C02F46L2ML85,Active,true,2023-09-01T20:10:17.242Z
1108416892655931156,Elka-C02F46L2ML85,Active,true,2023-09-01T19:19:55.692Z
964404255975806147,Brad-C02CW75AMD6T,Active,true,2023-08-18T08:42:59.026Z
1108254376544641491,Brad-C02CW75AMD6T,Active,true,2023-09-01T23:19:07.644Z
1108151058904985872,George-C02DC9R5ML7H,Active,true,2023-09-01T23:16:06.086Z
1022168935169388953,George’s MacBook Pro,Active,true,2023-09-01T23:16:29.666Z
1108050648394834387,Kylie-YGPXF2QJT4,Active,true,2023-09-01T22:52:51.983Z
1084952663790947448,Kylie-YGPXF2QJT4,Active,true,2023-09-01T20:37:20.864Z
978223381665263771,Alex-C02C86TPLVDL,Active,true,2023-09-01T21:40:15.035Z
1105398617187069332,Alex-C02C86TPLVDL,Active,true,2023-09-01T22:30:23.779Z
1113360347201127856,Samantha-FVFHN15TQ6LT,Active,true,2023-09-01T23:22:20.383Z
963175434435939615,Samantha-FVFHN15TQ6LT,Active,true,2023-09-01T21:26:29.175Z
1108419023745625492,Marcy-C02FX18TML85,Active,true,2023-09-01T22:26:29.283Z
1014789662665241079,Marcy-C02FX18TML85,Active,true,2023-09-01T20:25:00.160Z
1108550147387105747,Jennifer-C02GXG83Q6L7,Active,false,2023-09-01T23:19:18.193Z
1047944702551226462,Jennifer-C02GXG83Q6L7,Active,false,2023-09-01T23:19:18.911Z
980286293497943995,Melissa-C02DL05HP3YW,Active,true,2023-09-01T20:35:08.255Z
1108286435642319484,Melissa-C02DL05HP3YW,Active,true,2023-09-01T20:17:41.046Z
1108272494827090192,Scott-FVFHN270Q05P,Active,true,2023-09-01T22:50:48.114Z
1061297025403365730,Scott-FVFHN270Q05P,Active,true,2023-09-01T20:45:23.767Z
857927854329481830,Max-Q0K6KW5D25,Active,true,2023-09-01T21:29:59.255Z
1107113145616608660,Max-Q0K6KW5D25,Active,true,2023-09-01T23:11:33.540Z
1108016740099198740,Emily-V6C4F99T3J,Active,true,2023-09-01T23:23:25.774Z
1071553331916703489,Emily-V6C4F99T3J,Active,true,2023-09-01T23:09:07.584Z
1114492792204088113,Mia-NWX527RVKT,Active,true,2023-09-01T23:15:24.865Z
1114200819790540056,Mia-NWX527RVKT,Active,true,2023-09-01T22:39:16.502Z
943606733520312312,Whitney-QH7PHWM7R0,Active,true,2023-09-01T22:50:17.944Z
1108111701659099772,Whitney-QH7PHWM7R0,Active,true,2023-09-01T23:04:31.530Z
1107516178821793188,Susan-C02D8CR9ML7H,Active,true,2023-09-01T22:24:55.268Z
1015352327634326969,Anna-C02F1AZ4MD6M,Active,true,2023-08-31T20:15:00.324Z
1108233605058643364,Anna-C02F1AZ4MD6M,Active,true,2023-08-31T19:06:04.113Z
1118730533041906141,Jim-HJ209Y9L27,Active,true,2023-09-01T23:20:43.080Z
1004508504315447304,Jim-HJ209Y9L27,Active,true,2023-09-01T23:04:29.913Z
1103522476909444636,Tien-TTFGPHWKGX,Active,true,2023-09-01T22:32:35.144Z
1062620109795136823,Tien-TTFGPHWKGX,Active,true,2023-09-01T23:15:12.341Z
1108106603428883860,Daniel-C02X1M4ZJG5H,Active,true,2023-09-01T08:01:00.945Z
931580617627717674,Daniel-C02X1M4ZJG5H,Active,true,2023-09-01T06:19:08.979Z
1047869817949909264,Sarah-C02GM8FBQ05F,Active,true,2023-09-01T23:05:14.969Z
1108258054310505876,Sarah-C02GM8FBQ05F,Active,true,2023-09-01T23:19:53.678Z
1108143087481564564,Shannon-C02G86HWMD6M,Active,true,2023-09-01T22:56:37.776Z
1026218206770417701,Shannon-C02G86HWMD6M,Active,true,2023-09-01T20:48:56.888Z
1078706135567485714,Marc-PK7J6GK3Y7,Active,true,2023-09-01T23:10:03.787Z
1115217488630971258,Marc-C02FP44UMD6T,Active,true,2023-06-04T20:00:24.005Z
1108901876219023124,Marc-PK7J6GK3Y7,Active,true,2023-09-01T22:30:40.848Z
1113379150930811938,Quoc-KC064MH62T,Active,true,2023-09-01T22:43:29.356Z
943885929217624144,Quoc-KC064MH62T,Active,true,2023-09-01T22:50:31.895Z
1004040089725390590,Hannah-C02F4889ML7H,Active,true,2023-09-01T22:40:12.782Z
1108672728199672080,Hannah-C02F4889ML7H,Active,true,2023-09-01T23:24:04.104Z
1108447087598808468,Patrick-K3MG4QNJ6J,Active,true,2023-09-01T10:13:08.527Z
1090894156650456169,Patrick-K3MG4QNJ6J,Active,true,2023-09-01T10:30:41.880Z
1088536067747421041,Maria-C02XWA10JHD2,Active,true,2023-09-01T20:06:49.869Z
1108420685665701652,Maria-C02XWA10JHD2,Active,true,2023-09-01T23:18:28.405Z
1055220898387449420,Monica-Q0X4XL20D4,Active,true,2023-09-01T18:37:35.483Z
1108408925031364746,Monica-Q0X4XL20D4,Active,true,2023-09-01T22:43:37.350Z
1107108659403501840,Mary-YV2X771HJX,Active,true,2023-09-01T23:13:07.828Z
1055222975827995289,Mary-YV2X771HJX,Active,true,2023-09-01T22:31:28.440Z
1107421454864491132,Jenny-C02H19ZFQ05D,Active,true,2023-09-01T23:07:49.471Z
1051714121986205082,Jenny-C02H19ZFQ05D,Active,true,2023-09-01T21:04:50.502Z
1103529092648355898,Hanna-Q3HJ14960C,Active,true,2023-09-01T21:37:03.931Z
1082618123203366972,Hanna-Q3HJ14960C,Active,true,2023-09-01T23:08:34.880Z
1055234568698456574,Katy-YJH74KVL49,Active,true,2023-09-01T23:10:23.802Z
1108585936253221002,Katy-YJH74KVL49,Active,true,2023-09-01T23:15:20.569Z
1122220583003048901,Nora-C02GF460ML85,Active,true,2023-09-01T23:17:44.667Z
1023035885416890499,Nora-C02GF460ML85,Active,true,2023-09-01T23:05:00.632Z
1101996083244568476,Raffi-JQN06M9PGH (2),Active,true,2023-09-01T23:15:06.892Z
1107998950225813971,Raffi-JQN06M9PGH,Active,true,2023-09-01T23:16:54.536Z
1127295039606737390,Carrie-FVFHN0ZXQ6LT,Active,unknown,2023-08-22T01:30:04.069Z
1107117112035683732,Sean-F2QG3NC3QP,Active,true,2023-09-01T23:16:14.183Z
1070870918601062921,Sean-F2QG3NC3QP,Active,true,2023-09-01T22:05:04.418Z
1107139743695970771,Lauren-XR70X7MQM3,Active,true,2023-09-01T23:14:24.512Z
902013630187751551,Lauren-C02XT1ZTJHD4,Active,true,2023-09-01T23:16:06.991Z
1076945891118983985,Jasmin-C02C25CPMD6M,Active,true,2023-09-01T20:19:18.505Z
1105916361033106852,Jasmin-C02C25CPMD6M,Active,true,2023-09-01T20:02:13.041Z
1108127831604408592,Tim-FCXC1WRM0D,Active,true,2023-09-01T22:25:07.306Z
1055224101013958817,Tim-FCXC1WRM0D,Active,true,2023-09-01T22:50:05.710Z
1108166406755304868,Vanessa-FVFHN0SKQ6LT,Active,true,2023-08-31T23:29:52.365Z
1055222138281818705,Ahely-WFT2M6T0L2,Active,true,2023-09-01T23:23:49.435Z
1108251821276144252,Ahely-WFT2M6T0L2,Active,true,2023-09-01T23:23:10.713Z
1069064159469602102,Loaner-NJD6LWXH20,Active,true,2023-09-01T21:05:37.298Z
1107114983563993724,Molly-NJD6LWXH20,Active,true,2023-09-01T23:09:33.680Z
1055220716671975055,Lauren-G56GT6G72W,Active,true,2023-09-01T23:09:01.192Z
1107110530278881418,Lauren-G56GT6G72W,Active,true,2023-09-01T23:08:31.268Z
1107153515720710772,Keith-H14L9HFHNF,Active,true,2023-09-01T23:10:12.095Z
1075066474384043178,Keith-H14L9HFHNF,Active,true,2023-09-01T21:47:59.514Z
1069729458823073069,Constance-XY9V7L94RR,Active,true,2023-09-01T23:00:03.927Z
1108286822650976884,Constance-XY9V7L94RR,Active,true,2023-09-01T23:19:51.159Z
1074512817453327827,Fern-C02CM9XQML7H,Active,true,2023-09-01T23:19:26.053Z
1108276371418642570,Fern-C02CM9XQML7H,Active,true,2023-09-01T23:18:10.951Z
1122602223387281107,Sherry-H2WKPWV6YL,Active,true,2023-09-01T22:55:12.516Z
949117421153322789,Sherry-H2WKPWV6YL,Active,true,2023-09-01T23:14:55.598Z
1121438606240038213,Mel-MFP2514FDY,Active,true,2023-09-01T18:23:07.433Z
959832730656846257,Mel-MFP2514FDY,Active,true,2023-09-01T19:34:28.821Z
920549073879981006,Monica-MVMJFVQRW3,Active,true,2023-09-01T23:21:31.608Z
1061425978851101288,Paul-KVM2P9Y006,Active,true,2023-09-01T22:39:59.448Z
1113386988063452440,Paul-KVM2P9Y006,Active,true,2023-09-01T22:55:52.811Z
1108008412100032650,Alejandra-JDXC433FDK,Active,true,2023-09-01T22:46:09.396Z
1055221677599824793,Alejandra-JDXC433FDK,Active,true,2023-09-01T23:04:46.513Z
942604415443413438,Jennifer-C02FR3VFML85,Active,true,2023-09-01T21:30:52.460Z
1108270775617760660,Jennifer-C02FR3VFML85,Active,true,2023-09-01T22:47:57.256Z
1128852266937816865,Kevin’s MacBook Pro,Active,true,2023-09-01T22:20:11.927Z
925306601631782654,Kevin-C02ZJ4ACLVDL,Active,true,2023-09-01T22:50:25.134Z
1108417295203512592,Kevin-C02ZJ4ACLVDL,Active,true,2023-09-01T22:28:13.777Z
1128852251892348745,Kevins-MacBook-Pro,Active,true,2023-09-01T21:58:39.974Z
1112167110463606055,Francesca-P7QQC6FNXR,Active,true,2023-09-01T23:05:46.939Z
1005928525238263954,Francesca-C02XM1B4JHD2,Active,true,2023-09-01T20:10:50.514Z
1112005734340825349,Alexandra-VG4PGD77HN,Active,true,2023-09-01T22:48:46.296Z
1108544728061125075,Alexandra-VG4PGD77HN,Active,true,2023-09-01T23:05:59.321Z
1074466127787132410,Nancy-LH44CLJ03N,Active,true,2023-09-01T23:20:21.377Z
1113057382744628257,Nancy-LH44CLJ03N,Active,true,2023-09-01T23:03:08.958Z
1107235646456186276,Leo-FVFGH6HVQ05D,Active,true,2023-09-01T23:00:11.790Z
1058378325311775229,Leo-FVFGH6HVQ05D,Active,true,2023-09-01T22:45:14.896Z
1108154430238999972,Brittnee-C02ZL033LVDL,Active,true,2023-09-01T17:51:02.739Z
927799883917519291,Brittnee-C02ZL033LVDL,Active,true,2023-09-01T19:51:50.586Z
1108165828305197684,Mele-VL7WV0C67M,Active,true,2023-09-01T22:42:08.140Z
1021892758754037903,Mele-VL7WV0C67M,Active,true,2023-09-01T22:14:05.956Z
945630866880289253,Megan-F9VJ7M7D3J,Active,true,2023-09-01T22:03:06.846Z
1108587023836093044,Megan-F9VJ7M7D3J,Active,true,2023-09-01T23:24:41.582Z
1107238047244390164,Raahsaan-C02H1AH6Q05D,Active,true,2023-09-01T19:51:47.494Z
1051740968993192222,Raahsaan-C02H1AH6Q05D,Active,true,2023-09-01T20:13:57.288Z
1050985806583400894,Jalon-C02H16TRQ05D,Active,true,2023-09-01T19:35:30.008Z
1107235867227571620,Jalon-C02H16TRQ05D,Active,true,2023-09-01T19:06:45.907Z
1107300306788323092,Jayla-C02H19Q9Q05D,Active,true,2023-09-01T23:19:53.678Z
1058678436907488905,Jayla-C02H19Q9Q05D,Active,true,2023-09-01T22:35:10.706Z
947064099959776825,Regina-KJ69P2Q0JW,Active,true,2023-09-01T18:44:53.972Z
1113380422543121442,Regina-KJ69P2Q0JW,Active,true,2023-09-01T18:45:47.663Z
1107235548627774868,Dr.-FVFGH3D6Q05D,Active,true,2023-09-01T22:44:24.784Z
1033040090207173982,DrTyler-FVFGH3D6Q05D,Active,true,2023-09-01T23:22:13.298Z
949262567006237344,Erika-C02CF5G6LVDL,Active,true,2023-09-01T21:35:52.555Z
1114502099800976664,Erika-C02CF5G6LVDL,Active,true,2023-09-01T22:41:54.641Z
1105419762984000116,Ada-C02GJ1H1ML85,Active,true,2023-09-01T22:11:28.971Z
1047685518318522719,Ada-C02GJ1H1ML85,Active,true,2023-09-01T22:39:34.935Z
1055223690791538988,Carri-Y56KFPYJCD,Active,true,2023-09-01T21:54:44.846Z
1107103407183531796,Carri-Y56KFPYJCD,Active,true,2023-09-01T23:14:13.147Z
1107103152500453648,Patrick-DW2WL70WW9,Active,true,2023-09-01T23:18:13.988Z
1055221441047886573,Patrick-DW2WL70WW9,Active,true,2023-09-01T22:09:15.114Z
1055222662016499998,Jey-H4RVF6JY21,Active,true,2023-09-01T19:58:12.248Z
1107132524830428948,Jey-H4RVF6JY21,Active,true,2023-09-01T22:50:26.931Z
1107939744100894116,Ann-Katherine-L5FCJ32K3P,Active,true,2023-09-01T20:52:29.147Z
1071041520374361328,Ann-Katherine-L5FCJ32K3P,Active,true,2023-09-01T21:48:55.893Z
1108255157373051347,Rudi-W6F66VQCFD,Active,true,2023-09-01T22:58:54.274Z
1065668331603560096,Rudi-W6F66VQCFD,Active,true,2023-09-01T23:10:16.365Z
954758892789394020,Amanda-C02CNF26ML7H,Active,true,2023-09-01T21:15:13.365Z
1108261844429961354,Amanda-C02CNF26ML7H,Active,true,2023-09-01T20:15:33.449Z
1108556085902216980,Kelly-F4J4C6TV25,Active,true,2023-09-01T23:22:32.641Z
1101281368230236282,Kelly-F4J4C6TV25,Active,true,2023-09-01T22:14:37.395Z
1128543893863131092,Ben-WK7LRX090V,Active,true,2023-09-01T22:42:40.942Z
1128543107371638001,Ben-WK7LRX090V,Active,true,2023-09-01T22:42:44.828Z
1105627183636530596,Ben-C02DT07BQ05Q,Active,true,2023-08-30T00:41:59.076Z
1010871280539144608,Ben-C02DT07BQ05Q,Active,true,2023-08-30T01:31:46.964Z
1128699098354494845,Avishek’s MacBook Pro,Active,true,2023-09-01T20:42:03.662Z
1128699109508698448,Avisheks-MacBook-Pro,Active,true,2023-09-01T22:38:11.450Z
1108254384111165907,Avishek-C02CR5UGP3YV,Active,true,2023-09-01T22:15:34.711Z
960860188447033972,MacBook Pro,Active,true,2023-09-01T21:03:54.384Z
960116044282989700,Bryan-MM4K6CM75R,Active,true,2023-09-01T23:15:18.126Z
1108125117556966820,Bryan-MM4K6CM75R,Active,true,2023-09-01T23:12:08.809Z
1108956349122224764,Sophie-TX7X3MQ9YK,Active,true,2023-09-01T22:26:00.289Z
1057499863216389158,Sophie-TX7X3MQ9YK,Active,true,2023-09-01T22:15:08.151Z
1009828618555874761,Carlee-J99164Q26G,Active,true,2023-09-01T21:31:12.425Z
1113474652873541040,Carlee-J99164Q26G,Active,true,2023-09-01T22:52:00.943Z
997514692077892730,Scott-C02DW6UEML85,Active,true,2023-09-01T21:54:58.193Z
1108410416178644388,Scott-C02DW6UEML85,Active,true,2023-09-01T21:00:45.657Z
1107248765663418996,Monica-C02FX2KDML85,Active,true,2023-09-01T21:54:53.265Z
1033081617803475880,Monica-C02FX2KDML85,Active,false,2023-09-01T22:14:54.220Z
960113681725233536,Sergio-C02X65JKJHD2,Active,true,2023-09-01T21:14:43.599Z
1107297066429422196,Sergio-C02DTJ6FML7H,Active,true,2023-09-01T22:54:53.251Z
1055221584508172851,Kerri-VKC6QY99P5,Active,true,2023-09-01T23:05:26.364Z
1107943096795538044,Kerri-VKC6QY99P5,Active,true,2023-09-01T23:02:44.612Z
960115381717646534,Beatriz-C02YD2LBJGH5,Active,true,2023-09-01T18:19:18.669Z
1107258596482622076,Beatriz-C02YD2LBJGH5,Active,true,2023-09-01T21:45:47.074Z
1126652488967810449,Diedra-HXWKFWDDGH,Active,true,2023-09-01T23:21:49.235Z
963873459119674549,Diedra-HXWKFWDDGH,Active,true,2023-09-01T22:36:51.101Z
1107255039352502410,Sharvo-MHXQ31YKWM,Active,true,2023-09-01T23:20:38.016Z
966334832303074345,Sharvonne-MHXQ31YKWM,Active,true,2023-09-01T23:20:39.658Z
1108127762412706420,Stephen-C02FXMESMD6M,Active,true,2023-09-01T22:54:18.863Z
968530827925781874,Stephen-C02FXMESMD6M,Active,true,2023-09-01T23:20:47.495Z
970538045056823316,Lan-FVFHN0U8Q6LT,Active,true,2023-09-01T19:26:58.681Z
1108252582857715092,Lan-FVFHN0U8Q6LT,Active,true,2023-09-01T23:20:59.516Z
1055425685483705370,Jennifer-C02FP81YML85,Active,true,2023-09-01T22:43:24.574Z
1107113790477826186,Jennifer-C02FP81YML85,Active,true,2023-09-01T22:50:07.074Z
1126235951758654958,Albert’s MacBook Pro,Active,true,2023-09-01T21:55:10.013Z
1126234316597671637,Alberts-MacBook-Pro,Active,true,2023-09-01T23:20:08.811Z
1128274074470888264,Albert-C02D6D4NMD6M,Active,true,2023-08-28T22:52:37.832Z
1128275534012962823,Albert-C02D6D4NMD6M,Active,true,2023-08-28T23:21:03.032Z
1110276670162084199,Hamiltons-MacBook-Pro,Active,true,2023-09-01T22:57:52.514Z
1107132682600754580,Hamilton-C02DD2C4MD6R,Active,true,2023-09-01T22:40:48.310Z
974601094506042276,Hamilton-C02DD2C4MD6R,Active,true,2023-09-01T21:41:32.391Z
1110276673679718346,Hamilton’s MacBook Pro,Active,true,2023-09-01T20:59:58.862Z
1105426310818636243,Federica-C02D819TML7H,Active,true,2023-09-01T22:52:26.639Z
984354474236614588,Federica-C02D819TML7H,Active,true,2023-09-01T20:37:22.509Z
1069693244786080025,Nytesia-VHY7GVP44X,Active,true,2023-09-01T23:14:39.315Z
1107209440765710100,Nytesia-VHY7GVP44X,Active,true,2023-09-01T23:12:28.085Z
1104943159998818747,Luisa-C02DV1CJMD6R,Active,true,2023-09-01T22:49:25.741Z
985367075543428313,Luisa-C02DV1CJMD6R,Active,true,2023-09-01T23:09:47.139Z
983478841081463549,Rachel-C02DP033Q05N,Active,true,2023-09-01T14:29:46.389Z
1107236437786668436,Rachel-C02DP033Q05N,Active,true,2023-09-01T13:14:03.671Z
1108314251839010954,William-C02GD81XML85,Active,true,2023-09-01T23:09:08.672Z
1027506417161075479,William-C02GD81XML85,Active,true,2023-09-01T22:09:25.024Z
1105400212549780900,Michael-KG44Y67FQR,Active,true,2023-09-01T23:17:01.782Z
1055220404809273466,Michael-KG44Y67FQR,Active,true,2023-09-01T23:20:27.961Z
998408736702505170,dsRecTypeStandard:Users-C02DT3,Active,true,2023-08-31T23:54:40.495Z
